"words"	"Freq"
"(terramicina"	1
"(they"	1
"(thi)"	1
"(thick-walled)"	1
"(thin-walled)"	1
"(thr"	1
"(tilting"	1
"(time"	1
"(tk-)"	1
"(tl"	1
"(tlr4)"	1
"(tnf-Ó±)"	1
"(tnf)-Ó±"	1
"(tosv)"	1
"(tp)"	1
"(triple"	1
"(tripoli"	1
"(tursiops"	1
"(two"	1
"(typical"	1
"(u1)"	1
"(uni-sectoral"	1
"(unit"	1
"(unvaccinated-infected)"	1
"(unvaccinated-uninfected)"	1
"(up-hrm)"	1
"(vaccinated-infected)"	1
"(vaccinated-uninfected)"	1
"(vapv)"	1
"(versatrek"	1
"(vfa)"	1
"(virgin"	1
"(virulence)"	1
"(vniivvim)"	1
"(vnt)"	1
"(vntrs)"	1
"(vp4)"	1
"(vp6)"	1
"(vp7)"	1
"(vt113"	1
"(vt80"	1
"(vulpes"	1
"(wa-like)"	1
"(wintering"	1
"(with"	1
"(within-laboratory"	1
"(wnd)"	1
"(wolf"	1
"(wrong"	1
"(xdn)"	1
"(ypm)"	1
"(z=6)"	1
"(zoonotic)"	1
"/kg"	1
"[21"	1
"[25%])"	1
"[30"	1
"[41"	1
"[a"	1
"[cip95%]"	1
"[corrected]"	1
"[f4"	1
"[izsler]"	1
"[mpn]/cm2)"	1
"[tet(a)"	1
"[vv]ibdv"	1
"]"	1
"~15"	1
"+"	1
"<0"	1
"<1‚†year"	1
">1"	1
">100"	1
">16Óºg/ml"	1
">1‚†year"	1
">2"	1
">21"	1
">6"	1
">8Óºg/ml"	1
">90%)"	1
">96mo)"	1
">99%"	1
"0-100"	1
"0-100%"	1
"0-16"	1
"0-57"	1
"0)"	1
"00)"	1
"0001)"	1
"0003"	1
"00100"	1
"0013"	1
"0028)"	1
"003)"	1
"0045)"	1
"007"	1
"0075"	1
"011)"	1
"017"	1
"026)"	1
"03‚†Óºm"	1
"044)"	1
"05%"	1
"053"	1
"06"	1
"061"	1
"07"	1
"079"	1
"07‚±0"	1
"08-1274/3(t)"	1
"084"	1
"09"	1
"098"	1
"0pz"	1
"1-16‚†Óºg/kg"	1
"1-2‚ÄØmonths"	1
"1-3h"	1
"1-5"	1
"1-74"	1
"1-90"	1
"1-92"	1
"1-fold"	1
"1/10)"	1
"1/20)"	1
"1/28"	1
"1/2b"	1
"1/323"	1
"1/323)"	1
"1/4"	1
"1/h)"	1
"10-20"	1
"10-200"	1
"10-35020"	1
"10-fold"	1
"10-month-old"	1
"10(2)cfu/g"	1
"10(3)map"	1
"10(4)"	1
"10(4)cfu/ml"	1
"10(5)"	1
"10(6)/ml"	1
"1007/s11259-008-9161-8"	1
"10095"	1
"100‚ÄØÓºm"	1
"100‚Æ"	1
"101423"	1
"1019-1033"	1
"10273"	1
"103"	1
"1038"	1
"104)"	1
"105"	1
"1051)"	1
"105a"	1
"106‚±149"	1
"108/323"	1
"1095"	1
"10‚†years"	1
"10‚Äâiu/ml"	1
"10‚µg/kg"	1
"10‚Å∂"	1
"10dc88(t)"	1
"10s"	1
"11-15"	1
"11020"	1
"110mugkg(-1)"	1
"111"	1
"1114"	1
"112"	1
"11290-1"	1
"1136/vr"	1
"115"	1
"118"	1
"11‚†months"	1
"12%"	1
"12/22"	1
"120"	1
"121/240"	1
"1218"	1
"122"	1
"1225"	1
"122bp"	1
"1248"	1
"125log(10)"	1
"129s4/svjae"	1
"12‚∞c"	1
"12ab-positive"	1
"13%"	1
"130"	1
"133"	1
"137"	1
"138/323"	1
"1385bp"	1
"139"	1
"13‚∞c"	1
"140-142"	1
"1400"	1
"14028"	1
"14071"	1
"1416"	1
"142-161"	1
"1424"	1
"1441/2007"	1
"1450"	1
"146"	1
"146/147"	1
"15-30-day"	1
"15-mer"	1
"1500"	1
"1500-1512"	1
"151"	1
"1517"	1
"153"	1
"154"	1
"154-amino-acid"	1
"155"	1
"157185"	1
"157776"	1
"16-20"	1
"16%"	1
"160"	1
"1600"	1
"16140-based"	1
"162"	1
"165"	1
"170"	1
"170-230"	1
"172"	1
"173"	1
"174"	1
"1758"	1
"178/180"	1
"1789"	1
"179"	1
"17beta-boldenone"	1
"18-24"	1
"18)"	1
"185"	1
"1887"	1
"18‚†325‚†050-19‚†552‚†080"	1
"18‚†919‚†797"	1
"18‚±0"	1
"190"	1
"19115)"	1
"1918"	1
"192294"	1
"1923"	1
"192304--with"	1
"1924/2006"	1
"1925"	1
"193"	1
"194)"	1
"1950"	1
"1957"	1
"196"	1
"196783"	1
"1968"	1
"197"	1
"1970)"	1
"1971"	1
"1977"	1
"1978"	1
"1980"	1
"1981"	1
"1984-2010"	1
"1989)"	1
"1991)"	1
"1993-2016"	1
"1993)"	1
"1993/94"	1
"1994"	1
"1994)"	1
"1999"	1
"1a"	1
"1„ó10(-1)"	1
"1„ó10(0)"	1
"1„ó10(1)"	1
"1‚†%"	1
"1a/7"	1
"1‚ÄØh"	1
"1‚Äâ‚µg‚Äâl(-1))"	1
"1‚±0"	1
"1‚∞c)"	1
"1a3)"	1
"1b"	1
"1c3)"	1
"1d"	1
"1day"	1
"1e)"	1
"1g"	1
"1g10-ananas"	1
"1h"	1
"1j"	1
"1k)"	1
"1l)"	1
"2-100%)"	1
"2-12-year-old"	1
"2-150"	1
"2-3"	1
"2-3‚†mm"	1
"2-42"	1
"2-99"	1
"2-dimensional"	1
"2-week"	1
"20/323"	1
"200-2"	1
"2001-2014)"	1
"2001/02"	1
"2002-2005"	1
"2002/657/ce"	1
"2003/04)"	1
"2005-2016)"	1
"2006-2007"	1
"2007/08"	1
"2008-2011"	1
"2008-2012"	1
"2009-2010"	1
"2009-2015"	1
"2009)"	1
"201"	1
"2010-2012"	1
"2010-2013)"	1
"2011-2014"	1
"2012-2013"	1
"2013-march"	1
"2015-2016"	1
"2017)"	1
"2018"	1
"202"	1
"204"	1
"204875"	1
"207"	1
"20‚†min"	1
"20‚Äãdepartment"	1
"21%)"	1
"210"	1
"2100"	1
"21000"	1
"213"	1
"213622"	1
"213622)"	1
"217"	1
"218"	1
"219"	1
"21‚Äâdays"	1
"21days"	1
"22/22"	1
"222220)"	1
"224"	1
"226"	1
"23)"	1
"238"	1
"239"	1
"23s"	1
"24)"	1
"240"	1
"241"	1
"242"	1
"247"	1
"249i"	1
"24‚ÄØh"	1
"24‚Äãdepartment"	1
"24‚Äâ165"	1
"24h"	1
"24mo"	1
"25%"	1
"25)"	1
"250"	1
"251"	1
"25214"	1
"256"	1
"256i"	1
"257"	1
"257-bp"	1
"25‚Äâmm"	1
"26%)"	1
"260"	1
"265"	1
"268"	1
"27-month"	1
"27/18/<14"	1
"273"	1
"276"	1
"27‚Äãinvasive"	1
"27‚±0"	1
"28/28"	1
"280"	1
"280-320"	1
"28029"	1
"28040"	1
"28130"	1
"282"	1
"282)"	1
"285"	1
"286"	1
"28‚†d"	1
"28kb)"	1
"28mo"	1
"290"	1
"292"	1
"2934"	1
"294i"	1
"299s)"	1
"29‚Äãdepartamento"	1
"2„ó10(-3)"	1
"2‚†%"	1
"2‚†%)"	1
"2‚†h"	1
"2‚†Óºm"	1
"2‚àó10(3)‚±8"	1
"2Óºg/ml"	1
"2Óºg/ml)"	1
"2logcfu/g"	1
"2logcfu/g)"	1
"3-(4"	1
"3-150"	1
"3-40%"	1
"3-5"	1
"3-6"	1
"3-7"	1
"3-96"	1
"3-dioxygenase"	1
"3-mb"	1
"3-year"	1
"3-year-old"	1
"3/12"	1
"3/28"	1
"3/323"	1
"3/323)"	1
"3/6"	1
"30-day"	1
"3041"	1
"305/392"	1
"306‚†l"	1
"30‚†min"	1
"30‚∞c"	1
"30mugkg(-1)"	1
"310"	1
"313"	1
"31‚Äãdepartment"	1
"32%"	1
"323"	1
"326"	1
"3260"	1
"33-43"	1
"33%"	1
"330"	1
"3340"	1
"339"	1
"34%)"	1
"345"	1
"34‚Äãinstituto"	1
"35-0"	1
"35%"	1
"350"	1
"350‚†bp"	1
"350d"	1
"35392"	1
"354"	1
"3551"	1
"357"	1
"35days"	1
"36%"	1
"36%)"	1
"361"	1
"3698"	1
"37%"	1
"37)"	1
"37/2010"	1
"371)"	1
"384"	1
"385"	1
"3‚†%)"	1
"3‚†‚µg/ml"	1
"3‚†Óºg/ml)"	1
"3‚∑0"	1
"3‚∑8%"	1
"3ax"	1
"3b"	1
"3c)"	1
"3d"	1
"3e"	1
"3f"	1
"3h"	1
"3nb"	1
"4-10%"	1
"4-100%)"	1
"4-34"	1
"4-50%"	1
"4-60"	1
"4-66"	1
"4-95%"	1
"4-dinitrophenylhydrazine"	1
"4-fold"	1
"4-week-old"	1
"4-weeks-old"	1
"40%"	1
"400"	1
"41080"	1
"412"	1
"419e)"	1
"42%"	1
"42/43"	1
"422"	1
"4221"	1
"43%)"	1
"43/1"	1
"43126"	1
"435"	1
"4463"	1
"448"	1
"45"	1
"45-70"	1
"45%"	1
"453"	1
"454"	1
"456"	1
"458"	1
"459"	1
"45‚àó10(1)‚±3"	1
"46%"	1
"46/240"	1
"461"	1
"462"	1
"470"	1
"474"	1
"47‚∑2%"	1
"48‚†h"	1
"48h"	1
"49)"	1
"498"	1
"4‚†Óºg/ml)"	1
"4‚àó10(1)"	1
"4‚àó10(4)‚±7"	1
"4‚Äãdepartment"	1
"4‚Äâ„ó‚Äâ4"	1
"4‚±0"	1
"4‚±1"	1
"4‚µg/kg"	1
"4d3)"	1
"4g9)"	1
"4mbr-5"	1
"5-100%"	1
"5-13"	1
"5-150"	1
"5-3‚†mm"	1
"5-79"	1
"5-89"	1
"5-99"	1
"5-dimethyl-2-thiazol-2yl)-2"	1
"5-diphenyl"	1
"5-fold"	1
"5%])"	1
"5/323"	1
"50-150"	1
"500"	1
"500-393"	1
"50019"	1
"50059"	1
"502"	1
"503"	1
"506"	1
"508"	1
"50‚†kb"	1
"51-0"	1
"51-60"	1
"510"	1
"516"	1
"51log(10)"	1
"52-99%)"	1
"531"	1
"5371"	1
"549"	1
"55-57"	1
"553"	1
"558"	1
"562"	1
"58"	1
"58/59"	1
"59-98%)"	1
"5a"	1
"5„ó10(-4)"	1
"5„ó10(-5)"	1
"5‚†%"	1
"5‚†„ó‚†10(1)"	1
"5‚†‚µg/ml"	1
"5‚¥-terminal"	1
"5h)"	1
"5Óºg/ml)"	1
"5logcfu/g"	1
"6-10"	1
"6-131"	1
"6-7-Óºm-long"	1
"6-8"	1
"6-80%)"	1
"6-85"	1
"6-95%"	1
"6-99"	1
"6-aminonad"	1
"6-aminonadp"	1
"6-aminonicotinamide"	1
"6-km"	1
"6-phosphogluconate"	1
"6-yr"	1
"6/16"	1
"6/323"	1
"60131"	1
"60‚∞c"	1
"60th"	1
"61-70"	1
"61-96"	1
"61)"	1
"610"	1
"618"	1
"62"	1
"625"	1
"6299university"	1
"63/323"	1
"630"	1
"631"	1
"635"	1
"64"	1
"64%"	1
"64)"	1
"64/323"	1
"640)"	1
"656"	1
"6579"	1
"66%"	1
"66days"	1
"67"	1
"67-3"	1
"67-79"	1
"67%"	1
"67)"	1
"676"	1
"68-99%)"	1
"68%)"	1
"69‚±0"	1
"6‚ÄØpg"	1
"6an-treated"	1
"6anad/p"	1
"6anadp"	1
"7-0"	1
"7-10days"	1
"7-2"	1
"7-21"	1
"7-240"	1
"7-67"	1
"7-94"	1
"7-day"	1
"7)"	1
"7/16"	1
"7/g"	1
"70-120%)"	1
"70010"	1
"71"	1
"71-"	1
"71-412"	1
"71%)"	1
"71)"	1
"712"	1
"714"	1
"72-hour"	1
"72)"	1
"72293"	1
"727"	1
"728"	1
"72‚àó10(3)‚±2"	1
"73-99%)"	1
"731"	1
"732"	1
"747"	1
"75%)"	1
"75)"	1
"75189"	1
"753"	1
"757"	1
"769"	1
"77"	1
"77%"	1
"77)"	1
"770"	1
"77165"	1
"774‚†nt"	1
"77882"	1
"779"	1
"77log(10)"	1
"78-0"	1
"78%"	1
"789"	1
"79"	1
"79-99%)"	1
"793b"	1
"7„ó10(-3)"	1
"7‚†%)"	1
"8-3"	1
"8-44%)"	1
"8-64"	1
"8-8"	1
"8-82"	1
"8-83"	1
"8-97"	1
"8-fold"	1
"8/16"	1
"80-90%"	1
"80)"	1
"802"	1
"81%"	1
"82%)"	1
"8219ph"	1
"829"	1
"82‚àó10(1)"	1
"82‚àó10(1)‚±3"	1
"82‚àó10(4)‚±9"	1
"83-100%)"	1
"83-3"	1
"83)"	1
"844"	1
"845"	1
"84‚†d"	1
"85-100%"	1
"85-89"	1
"85‚àó10(3)‚±1"	1
"86-94%)"	1
"86%"	1
"86)"	1
"866"	1
"86days"	1
"8701"	1
"873"	1
"88%"	1
"8820"	1
"884"	1
"8890"	1
"89163"	1
"896"	1
"899"	1
"8‚àó10(1)‚±2"	1
"8‚Äãwildlife"	1
"8‚±1"	1
"9-12"	1
"9-25124"	1
"9-83"	1
"9-95"	1
"9-96"	1
"9-99"	1
"9-year-old"	1
"9)"	1
"9/16"	1
"90)"	1
"907"	1
"90th"	1
"91%"	1
"91%)"	1
"911"	1
"91168"	1
"92%"	1
"921"	1
"92521"	1
"93%"	1
"933"	1
"94-1"	1
"94432"	1
"946"	1
"94‚àó10(1)"	1
"95-97%"	1
"95%ci"	1
"950"	1
"952"	1
"956"	1
"959"	1
"95th"	1
"9608)"	1
"961)"	1
"966"	1
"972"	1
"977"	1
"98-1"	1
"98-100%"	1
"98-53"	1
"993"	1
"993-1"	1
"996"	1
"999)"	1
"9„ó10(-4)"	1
"9‚†%"	1
"9‚†Óºm"	1
"9‚µg/kg"	1
"9months"	1
"9weeks)"	1
"a-stimulated"	1
"„ó106"	1
"‚†blaschkeae"	1
"a(h1n1)pdm09-derived"	1
"a/africa/g-iv"	1
"a/sw/it/116114/2010"	1
"a/sw/it/22530/02"	1
"a/sw/it/290271/09"	1
"a/sw/it/58769/10"	1
"‚àº"	1
"‚Ç¨0"	1
"‚Ç¨1"	1
"‚Ç¨160"	1
"‚Ç¨2"	1
"‚ÄÇ"	1
"‚ÄÇan"	1
"a=intradermal"	1
"‚â§0"	1
"‚â§4‚∞c"	1
"‚â§5%"	1
"‚â•2)"	1
"‚â•6pd50/dose)"	1
"a1"	1
"a11"	1
"a12"	1
"a136v"	1
"a2"	1
"a5"	1
"a6"	1
"a7"	1
"a8"	1
"a9"	1
"ab"	1
"abattoirs"	1
"abdomen"	1
"abe"	1
"abete@izsto"	1
"abilities"	1
"ablogame"	1
"abnormalities"	1
"abolished"	1
"aborted"	1
"abrupt"	1
"absorb"	1
"absorption"	1
"abstaining"	1
"abstraction"	1
"abundant"	1
"abuse"	1
"acceptable"	1
"accepted"	1
"accessory"	1
"acclimatization"	1
"accounting"	1
"accounts"	1
"accurately"	1
"acetonitrile-0"	1
"acetonitrile-phosphate"	1
"acetonitrile/water"	1
"achieves"	1
"acid-induced"	1
"acid-schiff"	1
"acidi"	1
"acidified"	1
"acidogenic"	1
"acidosis"	1
"acquired"	1
"acquisition"	1
"acting"	1
"activation"	1
"activity-matched"	1
"activity/stability"	1
"actors"	1
"actually"	1
"acute-phase"	1
"adaptations"	1
"addlestone"	1
"addressing"	1
"adenocarcinoma"	1
"adhere"	1
"adipose"	1
"adjacent"	1
"adjusted"	1
"adjuvant)"	1
"adjuvanted"	1
"administering"	1
"admitted"	1
"adrian"	1
"advances"	1
"advised"	1
"advocated"	1
"aeromonas"	1
"af353511)"	1
"affected)"	1
"affinity"	1
"aflp"	1
"aforementioned"	1
"afterwards"	1
"afzelii"	1
"aga"	1
"agalactia"	1
"agalactiae"	1
"agar)"	1
"agarose"	1
"agentin"	1
"agglutination"	1
"aggregated"	1
"aggregation"	1
"agilent"	1
"aging"	1
"agli"	1
"agnes"	1
"agona"	1
"agostino-estense"	1
"agrarie"	1
"agree"	1
"agric"	1
"agro-alimentari"	1
"ah)"	1
"ai-infected"	1
"aid"	1
"aided"	1
"ail"	1
"aimepidemiology"	1
"air"	1
"airborne"	1
"airways"	1
"al-mukhtar"	1
"alanine"	1
"albeida"	1
"albopictus)"	1
"albumin)"	1
"aleandri"	1
"alert"	1
"alessandra_piatti@regione"	1
"alessandro"	1
"alessandro\""	1
"algae"	1
"alger"	1
"algiers"	1
"algorithm)"	1
"alice"	1
"alignment"	1
"alimentare"	1
"alimentaria"	1
"alkaloids"	1
"all-around"	1
"allele-based"	1
"allogeneic"	1
"alone)"	1
"alopecia"	1
"alpha"	1
"alpha-"	1
"alpha-globulin"	1
"alphacoronavirus"	1
"alphaviruses"	1
"alterative"	1
"alternativi"	1
"alters"	1
"altman"	1
"alumina-basic"	1
"am„©rico"	1
"amadori@bs"	1
"amadori@izsler"	1
"ambient"	1
"ameliorated"	1
"amelioration"	1
"amerique"	1
"aminoacids"	1
"aminoglycosides"	1
"aminoproprionitrile"	1
"ammonium"	1
"amongst"	1
"amoreno@bs"	1
"amoxicillin-clavulanic"	1
"amp2014"	1
"amplicon"	1
"amplify"	1
"amplifying"	1
"analogous"	1
"analopes@cibio"	1
"analyser"	1
"analyte"	1
"analyzes"	1
"analyzing"	1
"anaplasmosis"	1
"anatomia@unibs"	1
"anatomy"	1
"ancestor"	1
"ancona"	1
"androstadienedione"	1
"aneb@vet"	1
"anecdotal"	1
"anemia"	1
"anfora@fmach"	1
"angers"	1
"angiogenesis"	1
"angle"	1
"animal-human"	1
"animal/human"	1
"animale"	1
"annapaola"	1
"anneal"	1
"annual"	1
"anseriformes"	1
"antagonist"	1
"antagonistic"	1
"anthelmintics"	1
"anti-bhv1"	1
"anti-bohv1"	1
"anti-bovine"	1
"anti-fmdv"	1
"anti-h5"	1
"anti-idv"	1
"anti-il"	1
"anti-prototheca"	1
"anti-rhdv"	1
"anti-toxoplasma"	1
"antibiotic-resistance"	1
"antibiotic-resistant"	1
"antibiotic)"	1
"antibiotypes"	1
"antibodies)"	1
"anticholinesterases"	1
"anticoagulants"	1
"antigen-binding)"	1
"antigen-capture"	1
"antigenic/genetic"	1
"antigenicity"	1
"antimetabolite"	1
"antioxidant"	1
"antirabbit"	1
"antituberculosis"	1
"antwerpen"	1
"aoac"	1
"apa"	1
"apai"	1
"apape"	1
"apartado"	1
"apavpa"	1
"ape"	1
"apennines"	1
"apevpa"	1
"aphis"	1
"apicomplexa"	1
"apicomplexan"	1
"apodemus"	1
"apoptosis"	1
"app"	1
"appear"	1
"appendicular"	1
"applicata"	1
"apply"	1
"appraisal"	1
"approaching"	1
"appropriateness"	1
"approval"	1
"approved"	1
"approximation"	1
"appula"	1
"apulia"	1
"aquaculture"	1
"ar(1)"	1
"aragon"	1
"aragon-ia2"	1
"arboviral"	1
"arcanobacterium"	1
"architecture"	1
"archived"	1
"arcispedale"	1
"arcobacter"	1
"ardeatina"	1
"area)"	1
"argues"	1
"arisen"	1
"armamentarium"	1
"armenia"	1
"aroe"	1
"arousing"	1
"arr"	1
"arranged"	1
"arrays"	1
"arriving"	1
"ars-alimentaria"	1
"arthropod"	1
"arthropod-borne"	1
"arthropod-transmitted"	1
"arthropods"	1
"artificial"	1
"artificially"	1
"asci"	1
"asked"	1
"aspartic"	1
"aspirates"	1
"assays)"	1
"assembled"	1
"assembly"	1
"asset"	1
"assets"	1
"assist"	1
"assisted"	1
"associazione"	1
"assumption"	1
"assurance"	1
"assures"	1
"astrovirus"	1
"asymmetric"	1
"ataxia"	1
"atmosphere"	1
"attachment"	1
"attack"	1
"attempting"	1
"attempts"	1
"attention\""	1
"attentive"	1
"attractants"	1
"attractive"	1
"audit"	1
"august)"	1
"authentic"	1
"authenticate"	1
"autogenous"	1
"autophagic"	1
"autophagolysosomes"	1
"auxonographical"	1
"avert"	1
"averted"	1
"avian-derived)"	1
"avian-origin"	1
"avicoles"	1
"avidin"	1
"avidin-nucleic-acid-nanoassembly"	1
"avignon"	1
"avirulent"	1
"avisani@izsler"	1
"avogadro\""	1
"aware"	1
"awareness"	1
"azerbaijan"	1
"azithromycin"	1
"b-1180"	1
"b-lymphocytes"	1
"b=intramuscular"	1
"ba71v/nh/p68"	1
"bachanek-bankowska@pirbright"	1
"bacillales"	1
"bacilli"	1
"bacillus"	1
"bacteria)"	1
"bacteriologic"	1
"baggiovara"	1
"bags"	1
"baioni@izsler"	1
"baited"	1
"baked"	1
"balb/c-derived"	1
"balf"	1
"ban"	1
"bang-bang"	1
"banks"	1
"barbary"	1
"barcellona"	1
"barely"	1
"bargamasca"	1
"barn"	1
"base"	1
"basin"	1
"basingstoke"	1
"bat-cov"	1
"batai"	1
"bathing"	1
"baton"	1
"batter"	1
"bc-loop"	1
"bcg"	1
"bead"	1
"beadchip"	1
"bean"	1
"bear"	1
"beatrice"	1
"bedding"	1
"bees"	1
"beginners"	1
"behave"	1
"beings"	1
"belarus"	1
"belgian"	1
"believe"	1
"bellini@izsler"	1
"benchmark"	1
"benelux"	1
"benessere"	1
"berries"	1
"bertoletti90@gmail"	1
"beside"	1
"besnoitia"	1
"beta"	1
"beta-amino"	1
"beta-defensin"	1
"beta-globulins"	1
"beta-zearalenol"	1
"between-isolate"	1
"bias"	1
"biasioli@fmach"	1
"bif68@gmail"	1
"big"	1
"bilateral"	1
"bile"	1
"bimodal"	1
"binh"	1
"bio-optical"	1
"bio-products"	1
"bio-security"	1
"biobanking"	1
"biochemistry"	1
"biocontrol"	1
"bioinformatic"	1
"bioinformatics"	1
"biomarker"	1
"biomarkers"	1
"biomed"	1
"biomediche"	1
"bionomics"	1
"biophysics"	1
"bioqu„≠mica"	1
"bioresources"	1
"biosciences"	1
"bioscreen"	1
"biosynthetic"	1
"biotechnology"	1
"biotecnolog„≠a"	1
"biotecnologie"	1
"bioterrorism"	1
"biotinylated"	1
"biotype"	1
"biotyped"	1
"biphasic"	1
"bird-based"	1
"birth"	1
"bites"	1
"bivalve"	1
"blactx-m"	1
"blactx-m-1"	1
"bladder)"	1
"blanchard@anses"	1
"bland"	1
"blank"	1
"blaoxa-48-harboring"	1
"blaschkeae)"	1
"blashv"	1
"blast"	1
"blast-like"	1
"blatem"	1
"blebbings"	1
"blend"	1
"blocks"	1
"blood-stained"	1
"bloodstream"	1
"blow"	1
"blue-veined"	1
"board)"	1
"bodies"	1
"bonds"	1
"bone-marrow"	1
"bones"	1
"booster"	1
"boots"	1
"borca@ars"	1
"border"	1
"bordering"	1
"bordetella"	1
"bottlenose"	1
"bouhot"	1
"boulevard"	1
"bound"	1
"bovids"	1
"bovine/it/2441/1992"	1
"bovines"	1
"bovinesnp50"	1
"bowman"	1
"boxes"	1
"braccini"	1
"brain"	1
"brambilla@iss"	1
"branderup"	1
"brdu-treated"	1
"break"	1
"breakdown"	1
"breaking"	1
"breast"	1
"breed-matched"	1
"breeding-herd"	1
"breeds\""	1
"broadened"	1
"broadly"	1
"brocchi@izsler"	1
"brodifacoum"	1
"broilers"	1
"broken"	1
"bromadiolone"	1
"bromide"	1
"bromodeoxyuridin"	1
"bronchial"	1
"bronchiolar"	1
"bronchiseptica"	1
"bronchopneumonia"	1
"bronchopneumonic"	1
"brood"	1
"browser"	1
"brsv"	1
"bruker"	1
"brush"	1
"bstr@vet"	1
"btb-free"	1
"btb-positive"	1
"buckwheat-derived"	1
"budget"	1
"budgetary"	1
"build"	1
"building"	1
"bulgaria"	1
"bullhead"	1
"bunyaviridae)"	1
"burger"	1
"burnetii"	1
"bursal"	1
"bursts"	1
"bush"	1
"business"	1
"businesses"	1
"businnes"	1
"busulfan"	1
"butcher"	1
"butylcarbamate"	1
"butzleri"	1
"bvdv-1c"	1
"bvdv1f"	1
"byproducts"	1
"c-reactive"	1
"c-terminal"	1
"c=intramuscular"	1
"c18"	1
"c2c12"	1
"c55f"	1
"cadmium"	1
"caecum"	1
"caged"	1
"calbertado"	1
"calcium"	1
"calibrated"	1
"caliciviridae"	1
"calling"	1
"calliphora"	1
"calmette-guerin"	1
"calnexin"	1
"calving)"	1
"cambuli@istitutospallanzani"	1
"campaigns"	1
"canada"	1
"canaria"	1
"cancer"	1
"candeloro@izs"	1
"candidates"	1
"candidating"	1
"canelli"	1
"canid"	1
"canonical"	1
"capm"	1
"capoferri@istitutospallanzani"	1
"caporale\""	1
"cappellin@fmach"	1
"capreolus"	1
"caprines"	1
"capsids"	1
"capsule"	1
"capucci@izsler"	1
"carbamates)"	1
"carbapenemase"	1
"carbofuran"	1
"carcinogenic"	1
"cardiff"	1
"cardiomyocytes"	1
"cardiovirus"	1
"carefully"	1
"caretta)"	1
"carlo"	1
"carprofen"	1
"carra@izsler"	1
"carries"	1
"casamassima"	1
"cascade"	1
"case-control"	1
"case-crossover"	1
"cases)"	1
"cassette"	1
"cassettes"	1
"castell„≥n"	1
"cat-to-cat"	1
"cataloging"	1
"catalysed"	1
"catalysing"	1
"catarrhal"	1
"categorised"	1
"caterina"	1
"cathelicidin"	1
"catheterisation)"	1
"caucasus"	1
"caught"	1
"causal"	1
"cautiously"	1
"cavadini@izsler"	1
"cavity"	1
"cc"	1
"cc-21"	1
"cc-403"	1
"cc-48"	1
"cc1-mrsa"	1
"cc1/eci"	1
"cc126-mssa"	1
"cc15"	1
"cc2/eciv"	1
"cc398-mrsa"	1
"cc398-mssa"	1
"cc6/ecii"	1
"cc8-mssa"	1
"cc8/ecv"	1
"ccs/ecs"	1
"cd14+cd16+"	1
"cd14+cd163+"	1
"cd16"	1
"cd172Ó±+"	1
"cd21+"	1
"cd3+cd16+"	1
"cd3+cd4-cd8Ó±/Ó≤‚ÄØ+‚ÄØcytotoxic"	1
"cd3+cd4+cd8Ó±-"	1
"cd3+cd4+cd8Ó±+"	1
"cd4"	1
"cd4+cd25+"	1
"cd80/86"	1
"cdc"	1
"cecal"	1
"ceci@izs"	1
"cecum"	1
"cedex"	1
"cedi-diagnostics"	1
"cee)"	1
"cefoxitin"	1
"cefsulodin-irgasan-novobiocin"	1
"ceftriaxone"	1
"cell-derived"	1
"cell-expressed"	1
"cells)"	1
"cells/ml"	1
"centelleghe@gmail"	1
"centred"	1
"centres"	1
"cephalosporin"	1
"cephalothin"	1
"cephalotin"	1
"cereal-based"	1
"cerioli@izsler"	1
"certify"	1
"cervical"	1
"cervus"	1
"cespu"	1
"cessation"	1
"cetacei"	1
"cf"	1
"cf10"	1
"cfp10"	1
"cfu/day"	1
"cfu/gh-1"	1
"cfu/ml)"	1
"cg258"	1
"chadwickea@cardiff"	1
"chance"	1
"channel-forming"	1
"chaperonin"	1
"characterizations"	1
"characterizes"	1
"checkerboard"	1
"chelonitoxism"	1
"chemical"	1
"chemical-physical"	1
"chemokines"	1
"chemotherapeutic"	1
"chessa@izs-sardegna"	1
"chi"	1
"chilled"	1
"chilling"	1
"chioggia"	1
"chip"	1
"chironomids"	1
"chiropteran"	1
"chlamydial"	1
"chlamydiales"	1
"chloroform/acetone"	1
"chocolate"	1
"cholerae"	1
"choleraesuis)"	1
"chop"	1
"chop)"	1
"chorion-allantoic"	1
"chosen"	1
"chromatography-positive"	1
"chromogenic"	1
"chromosome"	1
"chrysogenum"	1
"cibio"	1
"cinereus"	1
"cinzia"	1
"circovirus-2"	1
"circulated"	1
"circulates"	1
"cisplatin"	1
"cispt-induced"	1
"cities"	1
"citrate"	1
"cits"	1
"claims"	1
"clam"	1
"clams"	1
"cl„≠nicas"	1
"clearance"	1
"cleavage"	1
"climate"	1
"clinical-neurological"	1
"clinical-pathologic"	1
"cliniche"	1
"cloacae"	1
"clonality"	1
"cloned"	1
"clopidol"	1
"closer"	1
"clothing"	1
"clsi"	1
"cm(2)"	1
"co-evolution"	1
"co-existed"	1
"co-extracted"	1
"co-infect"	1
"co-infected"	1
"co(2)-baited"	1
"coastlines"	1
"coated"	1
"coccidiosis"	1
"coccidiostats"	1
"coccobacillus"	1
"cochrane"	1
"cocktail"	1
"coda-cerva-var"	1
"code"	1
"coeruleoalba)"	1
"coexistence"	1
"cohen"	1
"cohousing"	1
